County	Election Date	Precinct	Contest Group ID	Contest Type	Contest Name	Choice	Choice Party	Vote For	Election Day	One Stop	Absentee by Mail	Provisional	Total Votes	Real Precinct	
WAKE	11/06/2018	OSNR 1-40	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	1033	0	0	1033	N	
WAKE	11/06/2018	TRANS 41-80	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	0	0	0	0	N	
WAKE	11/06/2018	OSWA 41-80	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	5158	0	0	5158	N	
WAKE	11/06/2018	19-15	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	302	0	0	0	302	Y	
WAKE	11/06/2018	19-18	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	423	0	0	0	423	Y	
WAKE	11/06/2018	20-01	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	351	0	0	0	351	Y	
WAKE	11/06/2018	19-12	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	626	0	0	0	626	Y	
WAKE	11/06/2018	20-04	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	380	0	0	0	380	Y	
WAKE	11/06/2018	OSCA 1-40	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	6219	0	0	6219	N	
WAKE	11/06/2018	OSLL 81-95	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	84	0	0	84	N	
WAKE	11/06/2018	12-05	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	833	0	0	0	833	Y	
WAKE	11/06/2018	16-04	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	381	0	0	0	381	Y	
WAKE	11/06/2018	ABSEN 1-40	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	0	2386	0	2386	N	
WAKE	11/06/2018	20-16	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	319	0	0	0	319	Y	
WAKE	11/06/2018	20-11	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	460	0	0	0	460	Y	
WAKE	11/06/2018	20-06A	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	532	0	0	0	532	Y	
WAKE	11/06/2018	18-08	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	424	0	0	0	424	Y	
WAKE	11/06/2018	18-03	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	267	0	0	0	267	Y	
WAKE	11/06/2018	15-02	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	768	0	0	0	768	Y	
WAKE	11/06/2018	15-01	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	637	0	0	0	637	Y	
WAKE	11/06/2018	04-11	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	141	0	0	0	141	Y	
WAKE	11/06/2018	10-01	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	275	0	0	0	275	Y	
WAKE	11/06/2018	13-01	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	364	0	0	0	364	Y	
WAKE	11/06/2018	01-50	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	143	0	0	0	143	Y	
WAKE	11/06/2018	02-06	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	414	0	0	0	414	Y	
WAKE	11/06/2018	04-10	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	388	0	0	0	388	Y	
WAKE	11/06/2018	04-09	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	324	0	0	0	324	Y	
WAKE	11/06/2018	OSCH 81-95	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	670	0	0	670	N	
WAKE	11/06/2018	15-04	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	397	0	0	0	397	Y	
WAKE	11/06/2018	19-04	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	922	0	0	0	922	Y	
WAKE	11/06/2018	01-07A	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	33	0	0	0	33	Y	
WAKE	11/06/2018	01-14	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	269	0	0	0	269	Y	
WAKE	11/06/2018	01-17	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	153	0	0	0	153	Y	
WAKE	11/06/2018	04-02	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	317	0	0	0	317	Y	
WAKE	11/06/2018	03-00	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	637	0	0	0	637	Y	
WAKE	11/06/2018	01-19	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	77	0	0	0	77	Y	
WAKE	11/06/2018	01-37	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	267	0	0	0	267	Y	
WAKE	11/06/2018	01-34	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	115	0	0	0	115	Y	
WAKE	11/06/2018	06-06	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	822	0	0	0	822	Y	
WAKE	11/06/2018	07-02	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	197	0	0	0	197	Y	
WAKE	11/06/2018	06-05	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	545	0	0	0	545	Y	
WAKE	11/06/2018	07-05	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	258	0	0	0	258	Y	
WAKE	11/06/2018	07-13	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	254	0	0	0	254	Y	
WAKE	11/06/2018	07-07A	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	85	0	0	0	85	Y	
WAKE	11/06/2018	OSTA 81-95	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	288	0	0	288	N	
WAKE	11/06/2018	OSLOB 81-95	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	296	0	0	296	N	
WAKE	11/06/2018	OSKD 41-80	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	4336	0	0	4336	N	
WAKE	11/06/2018	16-10	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	340	0	0	0	340	Y	
WAKE	11/06/2018	18-02	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	693	0	0	0	693	Y	
WAKE	11/06/2018	20-17	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	435	0	0	0	435	Y	
WAKE	11/06/2018	01-51	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	180	0	0	0	180	Y	
WAKE	11/06/2018	13-07	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	324	0	0	0	324	Y	
WAKE	11/06/2018	08-11	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	497	0	0	0	497	Y	
WAKE	11/06/2018	04-17	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	202	0	0	0	202	Y	
WAKE	11/06/2018	04-14	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	259	0	0	0	259	Y	
WAKE	11/06/2018	12-04	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	770	0	0	0	770	Y	
WAKE	11/06/2018	01-20	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	177	0	0	0	177	Y	
WAKE	11/06/2018	01-39	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	206	0	0	0	206	Y	
WAKE	11/06/2018	02-01	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	439	0	0	0	439	Y	
WAKE	11/06/2018	ABSEN 81-95	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	0	804	0	804	N	
WAKE	11/06/2018	OSAP 1-40	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	3763	0	0	3763	N	
WAKE	11/06/2018	ABSEN 41-80	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	0	2354	0	2354	N	
WAKE	11/06/2018	20-05	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	479	0	0	0	479	Y	
WAKE	11/06/2018	17-11	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	428	0	0	0	428	Y	
WAKE	11/06/2018	07-01	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	225	0	0	0	225	Y	
WAKE	11/06/2018	04-15	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	353	0	0	0	353	Y	
WAKE	11/06/2018	05-05	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	669	0	0	0	669	Y	
WAKE	11/06/2018	01-42	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	410	0	0	0	410	Y	
WAKE	11/06/2018	01-40	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	209	0	0	0	209	Y	
WAKE	11/06/2018	OSWA 1-40	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	677	0	0	677	N	
WAKE	11/06/2018	OSNR 81-95	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	132	0	0	132	N	
WAKE	11/06/2018	OSLL 1-40	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	2895	0	0	2895	N	
WAKE	11/06/2018	OSLOB 1-40	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	1443	0	0	1443	N	
WAKE	11/06/2018	20-09	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	327	0	0	0	327	Y	
WAKE	11/06/2018	20-06B	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	461	0	0	0	461	Y	
WAKE	11/06/2018	19-07	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	388	0	0	0	388	Y	
WAKE	11/06/2018	12-08	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	564	0	0	0	564	Y	
WAKE	11/06/2018	12-07	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	370	0	0	0	370	Y	
WAKE	11/06/2018	09-02	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	538	0	0	0	538	Y	
WAKE	11/06/2018	13-10	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	817	0	0	0	817	Y	
WAKE	11/06/2018	PROVI 1-40	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	0	0	513	513	N	
WAKE	11/06/2018	PROVI 81-95	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	0	0	150	150	N	
WAKE	11/06/2018	OSAP 81-95	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	4080	0	0	4080	N	
WAKE	11/06/2018	19-13	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	232	0	0	0	232	Y	
WAKE	11/06/2018	19-19	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	661	0	0	0	661	Y	
WAKE	11/06/2018	19-16	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	346	0	0	0	346	Y	
WAKE	11/06/2018	06-09	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	851	0	0	0	851	Y	
WAKE	11/06/2018	05-03	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	414	0	0	0	414	Y	
WAKE	11/06/2018	06-04	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	565	0	0	0	565	Y	
WAKE	11/06/2018	08-03	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	594	0	0	0	594	Y	
WAKE	11/06/2018	07-11	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	233	0	0	0	233	Y	
WAKE	11/06/2018	10-04	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	799	0	0	0	799	Y	
WAKE	11/06/2018	08-05	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	332	0	0	0	332	Y	
WAKE	11/06/2018	17-03	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	531	0	0	0	531	Y	
WAKE	11/06/2018	16-06	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	183	0	0	0	183	Y	
WAKE	11/06/2018	16-01	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	370	0	0	0	370	Y	
WAKE	11/06/2018	01-10	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	243	0	0	0	243	Y	
WAKE	11/06/2018	01-15	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	278	0	0	0	278	Y	
WAKE	11/06/2018	01-13	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	151	0	0	0	151	Y	
WAKE	11/06/2018	01-38	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	274	0	0	0	274	Y	
WAKE	11/06/2018	01-31	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	187	0	0	0	187	Y	
WAKE	11/06/2018	OSCH 41-80	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	1482	0	0	1482	N	
WAKE	11/06/2018	20-12	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	393	0	0	0	393	Y	
WAKE	11/06/2018	OSAP 41-80	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	1480	0	0	1480	N	
WAKE	11/06/2018	18-05	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	572	0	0	0	572	Y	
WAKE	11/06/2018	18-04	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	579	0	0	0	579	Y	
WAKE	11/06/2018	OSKD 81-95	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	2357	0	0	2357	N	
WAKE	11/06/2018	OSOP 81-95	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	329	0	0	329	N	
WAKE	11/06/2018	17-02	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	187	0	0	0	187	Y	
WAKE	11/06/2018	13-02	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	354	0	0	0	354	Y	
WAKE	11/06/2018	13-05	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	208	0	0	0	208	Y	
WAKE	11/06/2018	13-08	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	261	0	0	0	261	Y	
WAKE	11/06/2018	11-02	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	490	0	0	0	490	Y	
WAKE	11/06/2018	11-01	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	383	0	0	0	383	Y	
WAKE	11/06/2018	OSOP 41-80	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	2158	0	0	2158	N	
WAKE	11/06/2018	17-10	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	173	0	0	0	173	Y	
WAKE	11/06/2018	02-03	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	421	0	0	0	421	Y	
WAKE	11/06/2018	01-28	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	335	0	0	0	335	Y	
WAKE	11/06/2018	01-23	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	223	0	0	0	223	Y	
WAKE	11/06/2018	01-25	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	23	0	0	0	23	Y	
WAKE	11/06/2018	01-26	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	99	0	0	0	99	Y	
WAKE	11/06/2018	06-10	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	602	0	0	0	602	Y	
WAKE	11/06/2018	07-03	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	196	0	0	0	196	Y	
WAKE	11/06/2018	08-10	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	322	0	0	0	322	Y	
WAKE	11/06/2018	07-06	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	489	0	0	0	489	Y	
WAKE	11/06/2018	07-09	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	323	0	0	0	323	Y	
WAKE	11/06/2018	01-02	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	170	0	0	0	170	Y	
WAKE	11/06/2018	OSCA 41-80	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	544	0	0	544	N	
WAKE	11/06/2018	OSKD 1-40	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	0	213	0	0	213	N	
WAKE	11/06/2018	19-05	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	559	0	0	0	559	Y	
WAKE	11/06/2018	08-07	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	414	0	0	0	414	Y	
WAKE	11/06/2018	08-09	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	272	0	0	0	272	Y	
WAKE	11/06/2018	09-01	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	492	0	0	0	492	Y	
WAKE	11/06/2018	10-02	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	491	0	0	0	491	Y	
WAKE	11/06/2018	08-04	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	327	0	0	0	327	Y	
WAKE	11/06/2018	08-02	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	472	0	0	0	472	Y	
WAKE	11/06/2018	07-12	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	316	0	0	0	316	Y	
WAKE	11/06/2018	12-06	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	490	0	0	0	490	Y	
WAKE	11/06/2018	16-05	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	357	0	0	0	357	Y	
WAKE	11/06/2018	01-48	22	C	WAKE COUNTY COMMUNITY COLLEGE BONDS	No	 	1	251	0	0	0	251	Y	
WAKE	11/06/2018	02-04	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	38	0	0	0	38	Y	
WAKE	11/06/2018	06-06	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	76	0	0	0	76	Y	
WAKE	11/06/2018	06-05	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	47	0	0	0	47	Y	
WAKE	11/06/2018	20-05	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	48	0	0	0	48	Y	
WAKE	11/06/2018	OSOP 1-40	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	59	0	0	59	N	
WAKE	11/06/2018	13-10	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	88	0	0	0	88	Y	
WAKE	11/06/2018	12-05	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	71	0	0	0	71	Y	
WAKE	11/06/2018	OSLOB 81-95	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	9	0	0	9	N	
WAKE	11/06/2018	OSTA 1-40	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	18	0	0	18	N	
WAKE	11/06/2018	OSWA 41-80	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	269	0	0	269	N	
WAKE	11/06/2018	18-02	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	65	0	0	0	65	Y	
WAKE	11/06/2018	18-03	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	28	0	0	0	28	Y	
WAKE	11/06/2018	19-05	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	34	0	0	0	34	Y	
WAKE	11/06/2018	OSNR 1-40	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	46	0	0	46	N	
WAKE	11/06/2018	OSKD 1-40	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	3	0	0	3	N	
WAKE	11/06/2018	12-01	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	85	0	0	0	85	Y	
WAKE	11/06/2018	12-06	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	57	0	0	0	57	Y	
WAKE	11/06/2018	09-03	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	32	0	0	0	32	Y	
WAKE	11/06/2018	10-01	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	17	0	0	0	17	Y	
WAKE	11/06/2018	06-10	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	67	0	0	0	67	Y	
WAKE	11/06/2018	19-04	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	108	0	0	0	108	Y	
WAKE	11/06/2018	15-03	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	72	0	0	0	72	Y	
WAKE	11/06/2018	ABSEN 1-40	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	0	68	0	68	N	
WAKE	11/06/2018	OSOP 41-80	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	44	0	0	44	N	
WAKE	11/06/2018	OSCA 41-80	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	19	0	0	19	N	
WAKE	11/06/2018	OSNR 41-80	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	303	0	0	303	N	
WAKE	11/06/2018	17-06	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	34	0	0	0	34	Y	
WAKE	11/06/2018	20-11	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	56	0	0	0	56	Y	
WAKE	11/06/2018	08-07	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	46	0	0	0	46	Y	
WAKE	11/06/2018	09-01	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	34	0	0	0	34	Y	
WAKE	11/06/2018	10-02	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	42	0	0	0	42	Y	
WAKE	11/06/2018	08-04	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	35	0	0	0	35	Y	
WAKE	11/06/2018	16-09	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	41	0	0	0	41	Y	
WAKE	11/06/2018	19-11	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	41	0	0	0	41	Y	
WAKE	11/06/2018	19-14	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	23	0	0	0	23	Y	
WAKE	11/06/2018	18-05	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	53	0	0	0	53	Y	
WAKE	11/06/2018	18-04	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	43	0	0	0	43	Y	
WAKE	11/06/2018	OSAP 41-80	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	87	0	0	87	N	
WAKE	11/06/2018	20-08	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	53	0	0	0	53	Y	
WAKE	11/06/2018	OSLL 41-80	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	69	0	0	69	N	
WAKE	11/06/2018	OSOP 81-95	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	4	0	0	4	N	
WAKE	11/06/2018	03-00	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	70	0	0	0	70	Y	
WAKE	11/06/2018	OSLOB 1-40	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	8	0	0	8	N	
WAKE	11/06/2018	OSNR 81-95	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	0	0	0	0	N	
WAKE	11/06/2018	15-02	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	63	0	0	0	63	Y	
WAKE	11/06/2018	15-01	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	65	0	0	0	65	Y	
WAKE	11/06/2018	10-04	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	68	0	0	0	68	Y	
WAKE	11/06/2018	09-02	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	44	0	0	0	44	Y	
WAKE	11/06/2018	12-08	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	66	0	0	0	66	Y	
WAKE	11/06/2018	12-07	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	42	0	0	0	42	Y	
WAKE	11/06/2018	19-07	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	49	0	0	0	49	Y	
WAKE	11/06/2018	01-47	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	37	0	0	0	37	Y	
WAKE	11/06/2018	01-42	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	25	0	0	0	25	Y	
WAKE	11/06/2018	19-03	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	43	0	0	0	43	Y	
WAKE	11/06/2018	OSLOB 41-80	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	0	41	0	0	41	N	
WAKE	11/06/2018	12-04	1176	S	US HOUSE OF REPRESENTATIVES DISTRICT 02	Jeff Matemu	LIB	1	73	0	0	0	73	Y	
